to_stop_I,n_vehicles,route_I_counts,route_type,from_stop_I,duration_avg,BUS,TRAM,RAIL,SUBWAY,id,stop_I,name,latitude,longitude,lon_bus,lat_bus,lon_tram,lat_tram,stop_lon,stop_lat
1664,80,"{'339': 16, '365': 8, '75': 56}",3,1663,74.0,1,0,0,0,1520,1663,CASILINA/ISNELLO,41.863516,12.676512,12.676512,41.863516,12.670425,41.864054,12.676512,41.863516
1667,117,"{'339': 16, '191': 40, '365': 8, '45': 53}",3,1664,88.0,1,0,0,0,1521,1664,BORGHESIANA (MC),41.864054,12.670425,12.670425,41.864054,12.662566,41.864465,12.670425,41.864054
1644,56,{'75': 56},3,1664,23.0,1,0,0,0,1521,1664,BORGHESIANA (MC),41.864054,12.670425,12.670425,41.864054,12.669664,41.863385,12.670425,41.864054
1666,111,{'75': 111},3,1665,49.0,1,0,0,0,1522,1665,VERMICINO/MONREALE,41.861009,12.671165,12.671165,41.861009,12.669676,41.86385,12.671165,41.861009
1667,56,{'75': 56},3,1666,88.0,1,0,0,0,1523,1666,BORGHESIANA (MC),41.86385,12.669676,12.669676,41.86385,12.662566,41.864465,12.669676,41.86385
1645,55,{'75': 55},3,1666,18.0,1,0,0,0,1523,1666,BORGHESIANA (MC),41.86385,12.669676,12.669676,41.86385,12.670784,41.863943,12.669676,41.86385
1668,173,"{'339': 16, '191': 40, '365': 8, '75': 56, '45': 53}",3,1667,85.0,1,0,0,0,1524,1667,CASILINA/SICULIANA,41.864465,12.662566,12.662566,41.864465,12.654948,41.864363,12.662566,41.864465
6418,56,{'75': 56},3,1668,135.0,1,0,0,0,1525,1668,CASILINA/PONTE DELLA CATENA,41.864363,12.654948,12.654948,41.864363,12.646514,41.861827,12.654948,41.864363
6420,40,{'191': 40},3,1668,130.0,1,0,0,0,1525,1668,CASILINA/PONTE DELLA CATENA,41.864363,12.654948,12.654948,41.864363,12.646632,41.861642,12.654948,41.864363
6734,53,{'45': 53},3,1668,125.0,1,0,0,0,1525,1668,CASILINA/PONTE DELLA CATENA,41.864363,12.654948,12.654948,41.864363,12.646701,41.861524,12.654948,41.864363
1631,24,"{'339': 16, '365': 8}",3,1668,45.0,1,0,0,0,1525,1668,CASILINA/PONTE DELLA CATENA,41.864363,12.654948,12.654948,41.864363,12.64556,41.862308,12.654948,41.864363
1607,179,"{'74': 50, '39': 54, '365': 8, '52': 67}",3,1669,47.0,1,0,0,0,1526,1669,CASILINA/TOR VERGATA,41.862901,12.619759,12.619759,41.862901,12.616739,41.863104,12.619759,41.862901
1671,75,{'190': 75},3,1670,41.0,1,0,0,0,1527,1670,TORRE MAURA,41.863993,12.593005,12.593005,41.863993,12.58994,41.865024,12.593005,41.863993
1672,168,"{'190': 75, '195': 93}",3,1671,62.0,1,0,0,0,1528,1671,TORRE MAURA/TORRE SPACCATA,41.865024,12.58994,12.58994,41.865024,12.585655,41.865424,12.58994,41.865024
1673,168,"{'190': 75, '195': 93}",3,1672,18.0,1,0,0,0,1529,1672,ROMANISTI/TORRE SPACCATA,41.865424,12.585655,12.585655,41.865424,12.5844,41.865508,12.585655,41.865424
2349,74,{'103': 74},3,1672,42.0,1,0,0,0,1529,1672,ROMANISTI/TORRE SPACCATA,41.865424,12.585655,12.585655,41.865424,12.58386,41.866411,12.585655,41.865424
1674,168,"{'190': 75, '195': 93}",3,1673,36.0,1,0,0,0,1530,1673,ROMANISTI/BERNERI,41.865508,12.5844,12.5844,41.865508,12.582022,41.865283,12.5844,41.865508
1675,248,"{'123': 60, '195': 93, '190': 75, '353': 20}",3,1674,72.0,1,0,0,0,1531,1674,ROMANISTI/CICCONETTI,41.865283,12.582022,12.582022,41.865283,12.578376,41.866988,12.582022,41.865283
1676,248,"{'123': 60, '195': 93, '190': 75, '353': 20}",3,1675,38.0,1,0,0,0,1532,1675,ROMANISTI/MARFORIO,41.866988,12.578376,12.578376,41.866988,12.576669,41.868318,12.578376,41.866988
2932,135,"{'123': 60, '190': 75}",3,1676,62.0,1,0,0,0,1533,1676,ROMANISTI/GIAQUINTO,41.868318,12.576669,12.576669,41.868318,12.577616,41.87049,12.576669,41.868318
5732,113,"{'195': 93, '353': 20}",3,1676,55.0,1,0,0,0,1533,1676,ROMANISTI/GIAQUINTO,41.868318,12.576669,12.576669,41.868318,12.573777,41.869098,12.576669,41.868318
7449,109,"{'74': 50, '158': 39, '353': 20}",3,1677,35.0,1,0,0,0,1534,1677,ROMANISTI/TOGLIATTI,41.869593,12.569413,12.569413,41.869593,12.568406,41.870439,12.569413,41.869593
7447,93,{'195': 93},3,1677,50.0,1,0,0,0,1534,1677,ROMANISTI/TOGLIATTI,41.869593,12.569413,12.569413,41.869593,12.567804,41.868784,12.569413,41.869593
1677,202,"{'74': 50, '158': 39, '195': 93, '353': 20}",3,1678,34.0,1,0,0,0,1535,1678,ROMANISTI/PARTINI,41.869341,12.571403,12.571403,41.869341,12.569413,41.869593,12.571403,41.869341
5508,171,"{'73': 62, '167': 89, '353': 20}",3,1679,78.0,1,0,0,0,1536,1679,CASILINA/P.LE LABICANO,41.890846,12.516569,12.516569,41.890846,12.514151,41.891954,12.516569,41.890846
174,137,"{'146': 53, '103': 76, '365': 8}",3,1680,54.0,1,0,0,0,1537,1680,MARCIANISE,41.891014,12.549818,12.549818,41.891014,12.551109,41.8902,12.549818,41.891014
4439,164,"{'74': 51, '195': 92, '353': 21}",3,1681,32.0,1,0,0,0,1538,1681,ROMANISTI/TOGLIATTI,41.869293,12.569763,12.569763,41.869293,12.571942,41.869037,12.569763,41.869293
1683,113,"{'195': 92, '353': 21}",3,1682,39.0,1,0,0,0,1539,1682,ROMANISTI/RUTILIO,41.868831,12.573892,12.573892,41.868831,12.576386,41.868217,12.573892,41.868831
2932,51,{'74': 51},3,1682,75.0,1,0,0,0,1539,1682,ROMANISTI/RUTILIO,41.868831,12.573892,12.573892,41.868831,12.577616,41.87049,12.573892,41.868831
1685,113,"{'195': 92, '353': 21}",3,1683,47.0,1,0,0,0,1540,1683,ROMANISTI/GIAQUINTO,41.868217,12.576386,12.576386,41.868217,12.578702,41.866298,12.576386,41.868217
1686,113,"{'195': 92, '353': 21}",3,1685,53.0,1,0,0,0,1542,1685,ROMANISTI/MARFORIO,41.866298,12.578702,12.578702,41.866298,12.581931,41.865029,12.578702,41.866298
1688,92,{'195': 92},3,1686,45.0,1,0,0,0,1543,1686,ROMANISTI/CICCONETTI,41.865029,12.581931,12.581931,41.865029,12.585083,41.865208,12.581931,41.865029
1587,21,{'353': 21},3,1686,48.0,1,0,0,0,1543,1686,ROMANISTI/CICCONETTI,41.865029,12.581931,12.581931,41.865029,12.58804,41.868071,12.581931,41.865029
1243,10,{'345': 10},3,1687,112.0,1,1,0,0,1544,1687,GALLERIA ARTE MODERNA,41.916744,12.481091,12.481091,41.916744,12.484631,41.918146,12.481091,41.916744
1243,206,"{'115': 109, '95': 90, '97': 7}",0,1687,112.0,1,1,0,0,1544,1687,GALLERIA ARTE MODERNA,41.916744,12.481091,12.481091,41.916744,12.484631,41.918146,12.481091,41.916744
1689,168,"{'190': 76, '195': 92}",3,1688,77.0,1,0,0,0,1545,1688,ROMANISTI/TORRE SPACCATA,41.865208,12.585083,12.585083,41.865208,12.590988,41.864718,12.585083,41.865208
6045,168,"{'190': 76, '195': 92}",3,1689,45.0,1,0,0,0,1546,1689,TORRE MAURA/TORRE SPACCATA,41.864718,12.590988,12.590988,41.864718,12.593358,41.862931,12.590988,41.864718
1248,10,{'345': 10},3,1690,38.0,1,1,0,0,1547,1690,BIOPARCO,41.91929,12.490801,12.490801,41.91929,12.491693,41.920534,12.490801,41.91929
1248,206,"{'115': 109, '95': 90, '97': 7}",0,1690,38.0,1,1,0,0,1547,1690,BIOPARCO,41.91929,12.490801,12.490801,41.91929,12.491693,41.920534,12.490801,41.91929
1692,66,{'51': 66},3,1691,28.0,1,0,0,0,1548,1691,S. GIOVANNI LA PUNTA,41.879032,12.6469,12.6469,41.879032,12.648169,41.877797,12.6469,41.879032
1693,66,{'51': 66},3,1692,27.0,1,0,0,0,1549,1692,S. GREGORIO DI CATANIA,41.877797,12.648169,12.648169,41.877797,12.649657,41.877454,12.648169,41.877797
1760,66,{'51': 66},3,1693,21.0,1,0,0,0,1550,1693,SICULIANA/S. CONO,41.877454,12.649657,12.649657,41.877454,12.65051,41.876301,12.649657,41.877454
7025,1,{'51': 1},3,1694,37.0,1,0,0,0,1551,1694,SICULIANA/SAMBUCA DI SICILIA,41.872728,12.653036,12.653036,41.872728,12.653961,41.870576,12.653036,41.872728
1695,65,{'51': 65},3,1694,57.0,1,0,0,0,1551,1694,SICULIANA/SAMBUCA DI SICILIA,41.872728,12.653036,12.653036,41.872728,12.655492,41.869806,12.653036,41.872728
1696,65,{'51': 65},3,1695,32.0,1,0,0,0,1552,1695,SICULIANA/TERMINI IMERESE,41.869806,12.655492,12.655492,41.869806,12.65723,41.868401,12.655492,41.869806
1697,65,{'51': 65},3,1696,67.0,1,0,0,0,1553,1696,SICULIANA/PETTINEO,41.868401,12.65723,12.65723,41.868401,12.657375,41.867314,12.65723,41.868401
1698,65,{'51': 65},3,1697,40.0,1,0,0,0,1554,1697,FONTANA CANDIDA (MC),41.867314,12.657375,12.657375,41.867314,12.655043,41.867671,12.657375,41.867314
1753,65,{'51': 65},3,1698,24.0,1,0,0,0,1555,1698,PARTANNA/VALLEDOLMO,41.867671,12.655043,12.655043,41.867671,12.653908,41.866599,12.655043,41.867671
1754,65,{'51': 65},3,1699,24.0,1,0,0,0,1556,1699,PARTANNA/POZZALLO,41.866833,12.654324,12.654324,41.866833,12.655577,41.867984,12.654324,41.866833
1701,65,{'51': 65},3,1700,25.0,1,0,0,0,1557,1700,DE FERRARI/DELL'ACQUA,41.864404,12.651172,12.651172,41.864404,12.649714,41.863496,12.651172,41.864404
1702,65,{'51': 65},3,1701,49.0,1,0,0,0,1558,1701,DE FERRARI/MARABINI,41.863496,12.649714,12.649714,41.863496,12.64685,41.863573,12.649714,41.863496
1703,65,{'51': 65},3,1702,80.0,1,0,0,0,1559,1702,ACQUARONI/AMARETTA,41.863573,12.64685,12.64685,41.863573,12.64433,41.865844,12.64685,41.863573
6402,65,{'51': 65},3,1703,53.0,1,0,0,0,1560,1703,ACQUARONI/FUOCO SACRO,41.865844,12.64433,12.64433,41.865844,12.642981,41.867941,12.64433,41.865844
1705,120,"{'54': 55, '51': 65}",3,1704,23.0,1,0,0,0,1561,1704,QUAGLIA/MENGARONI,41.868089,12.640506,12.640506,41.868089,12.639141,41.867234,12.640506,41.868089
5352,20,{'353': 20},3,1705,20.0,1,0,0,0,1562,1705,QUAGLIA/TOR BELLA MONACA,41.867234,12.639141,12.639141,41.867234,12.63616,41.868947,12.639141,41.867234
6617,92,"{'54': 27, '51': 65}",3,1705,69.0,1,0,0,0,1562,1705,QUAGLIA/TOR BELLA MONACA,41.867234,12.639141,12.639141,41.867234,12.638444,41.866336,12.639141,41.867234
6753,28,{'54': 28},3,1705,18.0,1,0,0,0,1562,1705,QUAGLIA/TOR BELLA MONACA,41.867234,12.639141,12.639141,41.867234,12.638149,41.867415,12.639141,41.867234
898,34,{'217': 34},3,1706,50.0,1,0,0,0,1563,1706,PASSINO,41.862348,12.486031,12.486031,41.862348,12.489332,41.862086,12.486031,41.862348
859,88,"{'374': 11, '236': 77}",3,1707,39.0,1,0,0,0,1564,1707,PADRE GIULIANI,41.865885,12.493246,12.493246,41.865885,12.492657,41.867391,12.493246,41.865885
772,142,"{'374': 11, '236': 77, '270': 54}",3,1708,66.0,1,0,0,0,1565,1708,C.NE OSTIENSE/S. GALLA,41.867411,12.489165,12.489165,41.867411,12.485115,41.867363,12.489165,41.867411
6460,51,{'214': 51},3,1708,110.0,1,0,0,0,1565,1708,C.NE OSTIENSE/S. GALLA,41.867411,12.489165,12.489165,41.867411,12.484361,41.866418,12.489165,41.867411
448,91,{'108': 91},3,1709,87.0,1,0,0,0,1566,1709,CLODIO,41.917156,12.455033,12.455033,41.917156,12.453725,41.915052,12.455033,41.917156
2843,78,{'164': 78},3,1710,139.0,1,0,0,0,1567,1710,LEONE IV,41.908127,12.455374,12.455374,41.908127,12.459665,41.905863,12.455374,41.908127
1711,101,"{'346': 10, '108': 91}",3,1710,107.0,1,0,0,0,1567,1710,LEONE IV,41.908127,12.455374,12.455374,41.908127,12.458624,41.905669,12.455374,41.908127
1713,149,"{'346': 10, '108': 91, '305': 48}",3,1711,76.0,1,0,0,0,1568,1711,RISORGIMENTO/PORTA ANGELICA,41.905669,12.458624,12.458624,41.905669,12.462514,41.904305,12.458624,41.905669
1714,102,"{'28': 72, '14': 30}",3,1712,43.0,1,0,0,0,1569,1712,GEMONA/MONTI VALCHETTA,41.994301,12.48522,12.48522,41.994301,12.481581,41.993412,12.48522,41.994301
1841,149,"{'346': 10, '108': 91, '305': 48}",3,1713,53.0,1,0,0,0,1570,1713,VITELLESCHI,41.904305,12.462514,12.462514,41.904305,12.464228,41.902844,12.462514,41.904305
5153,30,{'14': 30},3,1714,96.0,1,0,0,0,1571,1714,GEMONA/LUSEVERA,41.993412,12.481581,12.481581,41.993412,12.477252,41.994045,12.481581,41.993412
1715,72,{'28': 72},3,1714,44.0,1,0,0,0,1571,1714,GEMONA/LUSEVERA,41.993412,12.481581,12.481581,41.993412,12.480506,41.994865,12.481581,41.993412
1717,72,{'28': 72},3,1715,14.0,1,0,0,0,1572,1715,MAGNANO IN RIVIERA,41.994865,12.480506,12.480506,41.994865,12.481056,41.995629,12.480506,41.994865
990,177,"{'346': 10, '108': 91, '114': 76}",3,1716,67.0,1,0,0,0,1573,1716,LGT SANZIO/FILIPPERI,41.890387,12.473555,12.473555,41.890387,12.477398,41.889387,12.473555,41.890387
1742,144,{'28': 144},3,1717,25.0,1,0,0,0,1574,1717,CLAUZETTO,41.995629,12.481056,12.481056,41.995629,12.48233,41.996535,12.481056,41.995629
1722,72,{'28': 72},3,1718,24.0,1,0,0,0,1575,1718,GEMONA/ARTA TERME,41.993871,12.489183,12.489183,41.993871,12.490707,41.992901,12.489183,41.993871
1720,154,"{'356': 16, '108': 91, '251': 47}",3,1719,34.0,1,0,0,0,1576,1719,OSTIENSE/MATTEUCCI,41.872951,12.480207,12.480207,41.872951,12.479904,41.87144,12.480207,41.872951
761,149,"{'374': 10, '236': 77, '235': 62}",3,1719,42.0,1,0,0,0,1576,1719,OSTIENSE/MATTEUCCI,41.872951,12.480207,12.480207,41.872951,12.481946,41.871958,12.480207,41.872951
1721,154,"{'356': 16, '108': 91, '251': 47}",3,1720,77.0,1,0,0,0,1577,1720,OSTIENSE/MERCATI GENERALI,41.87144,12.479904,12.479904,41.87144,12.479331,41.86799,12.479904,41.87144
7130,8,{'368': 8},3,1721,99.0,1,0,0,0,1578,1721,OSTIENSE/GARBATELLA (MB),41.86799,12.479331,12.479331,41.86799,12.476379,41.856717,12.479331,41.86799
1750,154,"{'356': 16, '108': 91, '251': 47}",3,1721,57.0,1,0,0,0,1578,1721,OSTIENSE/GARBATELLA (MB),41.86799,12.479331,12.479331,41.86799,12.47894,41.865455,12.479331,41.86799
1724,72,{'28': 72},3,1722,28.0,1,0,0,0,1579,1722,FIESSE,41.992901,12.490707,12.490707,41.992901,12.49064,41.993822,12.490707,41.992901
2117,208,"{'356': 16, '108': 91, '251': 47, '270': 54}",3,1723,151.0,1,0,0,0,1580,1723,OSTIENSE/LGT S. PAOLO,41.863351,12.478606,12.478606,41.863351,12.473922,41.857992,12.478606,41.863351
1725,72,{'28': 72},3,1724,27.0,1,0,0,0,1581,1724,GEMONA/BACCANO,41.993822,12.49064,12.49064,41.993822,12.48823,41.994467,12.49064,41.993822
1712,72,{'28': 72},3,1725,32.0,1,0,0,0,1582,1725,GEMONA/ARTE TERME,41.994467,12.48823,12.48823,41.994467,12.48522,41.994301,12.48823,41.994467
1727,107,"{'356': 16, '108': 91}",3,1726,45.0,1,0,0,0,1583,1726,OSTIENSE/EFESO,41.854838,12.477033,12.477033,41.854838,12.476663,41.852774,12.477033,41.854838
1728,107,"{'356': 16, '108': 91}",3,1727,56.0,1,0,0,0,1584,1727,OSTIENSE/VALCO S. PAOLO,41.852774,12.476663,12.476663,41.852774,12.473847,41.852389,12.476663,41.852774
1729,91,{'108': 91},3,1728,27.0,1,0,0,0,1585,1728,VALCO S. PAOLO/MARCONI,41.852389,12.473847,12.473847,41.852389,12.472224,41.852322,12.473847,41.852389
7003,16,{'356': 16},3,1728,32.0,1,0,0,0,1585,1728,VALCO S. PAOLO/MARCONI,41.852389,12.473847,12.473847,41.852389,12.474832,41.848484,12.473847,41.852389
1731,188,"{'215': 46, '108': 91, '214': 51}",3,1729,54.0,1,0,0,0,1586,1729,PINCHERLE/MARCONI,41.852322,12.472224,12.472224,41.852322,12.469128,41.852723,12.472224,41.852322
5352,65,{'51': 65},3,1730,90.0,1,0,0,0,1587,1730,TOR BELLA MONACA/PALOMBI,41.864091,12.640096,12.640096,41.864091,12.63616,41.868947,12.640096,41.864091
1826,63,{'52': 63},3,1730,102.0,1,0,0,0,1587,1730,TOR BELLA MONACA/PALOMBI,41.864091,12.640096,12.640096,41.864091,12.636211,41.865886,12.640096,41.864091
1797,28,{'54': 28},3,1730,61.0,1,0,0,0,1587,1730,TOR BELLA MONACA/PALOMBI,41.864091,12.640096,12.640096,41.864091,12.642623,41.865332,12.640096,41.864091
6618,20,{'353': 20},3,1730,127.0,1,0,0,0,1587,1730,TOR BELLA MONACA/PALOMBI,41.864091,12.640096,12.640096,41.864091,12.640439,41.868013,12.640096,41.864091
1732,188,"{'215': 46, '108': 91, '214': 51}",3,1731,31.0,1,0,0,0,1588,1731,PINCHERLE/PISATI,41.852723,12.469128,12.469128,41.852723,12.467547,41.853358,12.469128,41.852723
1733,137,"{'215': 46, '108': 91}",3,1732,48.0,1,0,0,0,1589,1732,PINCHERLE/AMALDI,41.853358,12.467547,12.467547,41.853358,12.465595,41.853919,12.467547,41.853358
8149,51,{'214': 51},3,1732,38.0,1,0,0,0,1589,1732,PINCHERLE/AMALDI,41.853358,12.467547,12.467547,41.853358,12.465759,41.854168,12.467547,41.853358
1734,138,"{'215': 46, '108': 92}",3,1733,62.0,1,0,0,0,1590,1733,PINCHERLE/PARRAVANO,41.853919,12.465595,12.465595,41.853919,12.468327,41.852871,12.465595,41.853919
1735,189,"{'215': 46, '108': 92, '214': 51}",3,1734,34.0,1,0,0,0,1591,1734,PINCHERLE/AMALDI,41.852871,12.468327,12.468327,41.852871,12.470002,41.852425,12.468327,41.852871
1736,138,"{'215': 46, '108': 92}",3,1735,32.0,1,0,0,0,1592,1735,PINCHERLE/PISATI,41.852425,12.470002,12.470002,41.852425,12.47162,41.852201,12.470002,41.852425
1011,51,{'214': 51},3,1735,116.0,1,0,0,0,1592,1735,PINCHERLE/PISATI,41.852425,12.470002,12.470002,41.852425,12.47323,41.85197,12.470002,41.852425
978,138,"{'215': 46, '108': 92}",3,1736,46.0,1,0,0,0,1593,1736,PINCHERLE/MARCONI,41.852201,12.47162,12.47162,41.852201,12.473228,41.852826,12.47162,41.852201
1740,113,"{'54': 27, '51': 65, '353': 21}",3,1737,24.0,1,0,0,0,1594,1737,QUAGLIA/TOR BELLA MONACA,41.867201,12.639337,12.639337,41.867201,12.641002,41.868203,12.639337,41.867201
1739,109,"{'356': 17, '108': 92}",3,1738,67.0,1,0,0,0,1595,1738,EFESO,41.854135,12.473794,12.473794,41.854135,12.477148,41.8546,12.473794,41.854135
1741,109,"{'356': 17, '108': 92}",3,1739,28.0,1,0,0,0,1596,1739,OSTIENSE/EFESO,41.8546,12.477148,12.477148,41.8546,12.477348,41.855814,12.477148,41.8546
6617,21,{'353': 21},3,1740,187.0,1,0,0,0,1597,1740,QUAGLIA/MENGARONI,41.868203,12.641002,12.641002,41.868203,12.638444,41.866336,12.641002,41.868203
6754,92,"{'54': 27, '51': 65}",3,1740,34.0,1,0,0,0,1597,1740,QUAGLIA/MENGARONI,41.868203,12.641002,12.641002,41.868203,12.643004,41.869474,12.641002,41.868203
1744,109,"{'356': 17, '108': 92}",3,1741,62.0,1,0,0,0,1598,1741,OSTIENSE/TESSALONICA,41.855814,12.477348,12.477348,41.855814,12.478073,41.858413,12.477348,41.855814
1752,8,{'368': 8},3,1741,100.0,1,0,0,0,1598,1741,OSTIENSE/TESSALONICA,41.855814,12.477348,12.477348,41.855814,12.479606,41.868152,12.477348,41.855814
109,72,{'28': 72},3,1742,83.0,1,0,0,0,1599,1742,S. DANIELE DEL FRIULI,41.996535,12.48233,12.48233,41.996535,12.4818,41.994887,12.48233,41.996535
1743,72,{'28': 72},3,1742,37.0,1,0,0,0,1599,1742,S. DANIELE DEL FRIULI,41.996535,12.48233,12.48233,41.996535,12.480512,41.995028,12.48233,41.996535
1745,72,{'28': 72},3,1743,32.0,1,0,0,0,1600,1743,MAGNANO IN RIVIERA,41.995028,12.480512,12.480512,41.995028,12.479757,41.993674,12.480512,41.995028
1746,156,"{'356': 17, '108': 92, '251': 47}",3,1744,61.0,1,0,0,0,1601,1744,OSTIENSE/S. PAOLO,41.858413,12.478073,12.478073,41.858413,12.478403,41.86107,12.478073,41.858413
8178,53,{'270': 53},3,1744,139.0,1,0,0,0,1601,1744,OSTIENSE/S. PAOLO,41.858413,12.478073,12.478073,41.858413,12.479064,41.86413,12.478073,41.858413
1761,102,"{'28': 72, '14': 30}",3,1745,28.0,1,0,0,0,1602,1745,GEMONA/VALBONDIONE,41.993674,12.479757,12.479757,41.993674,12.482385,41.993079,12.479757,41.993674
1748,156,"{'356': 17, '108': 92, '251': 47}",3,1746,33.0,1,0,0,0,1603,1746,OSTIENSE/SETTE CHIESE,41.86107,12.478403,12.478403,41.86107,12.478638,41.862525,12.478403,41.86107
1749,65,{'51': 65},3,1747,41.0,1,0,0,0,1604,1747,S. RITA DA CASCIA/BALDRIGHI,41.867443,12.646206,12.646206,41.867443,12.64895,41.867578,12.646206,41.867443
3126,156,"{'356': 17, '108': 92, '251': 47}",3,1748,69.0,1,0,0,0,1605,1748,OSTIENSE/LGT S. PAOLO,41.862525,12.478638,12.478638,41.862525,12.479165,41.865561,12.478638,41.862525
1751,65,{'51': 65},3,1749,50.0,1,0,0,0,1606,1749,SALEMI/BALDRIGHI,41.867578,12.64895,12.64895,41.867578,12.652048,41.865651,12.64895,41.867578
1723,208,"{'356': 16, '108': 91, '251': 47, '270': 54}",3,1750,48.0,1,0,0,0,1607,1750,OSTIENSE/PREFETTURA,41.865455,12.47894,12.47894,41.865455,12.478606,41.863351,12.47894,41.865455
1699,65,{'51': 65},3,1751,41.0,1,0,0,0,1608,1751,SALEMI/DE FERRARI,41.865651,12.652048,12.652048,41.865651,12.654324,41.866833,12.652048,41.865651
1755,156,"{'356': 17, '108': 92, '251': 47}",3,1752,81.0,1,0,0,0,1609,1752,OSTIENSE/GARBATELLA (MB),41.868152,12.479606,12.479606,41.868152,12.480186,41.87172,12.479606,41.868152
902,8,{'368': 8},3,1752,63.0,1,0,0,0,1609,1752,OSTIENSE/GARBATELLA (MB),41.868152,12.479606,12.479606,41.868152,12.480808,41.875502,12.479606,41.868152
1700,65,{'51': 65},3,1753,53.0,1,0,0,0,1610,1753,PARTANNA/POZZALLO,41.866599,12.653908,12.653908,41.866599,12.651172,41.864404,12.653908,41.866599
1756,65,{'51': 65},3,1754,38.0,1,0,0,0,1611,1754,PARTANNA/VALLEDOLMO,41.867984,12.655577,12.655577,41.867984,12.657724,41.866938,12.655577,41.867984
901,156,"{'356': 17, '108': 92, '251': 47}",3,1755,33.0,1,0,0,0,1612,1755,OSTIENSE/MERCATI GENERALI,41.87172,12.480186,12.480186,41.87172,12.480401,41.873144,12.480186,41.87172
1757,65,{'51': 65},3,1756,66.0,1,0,0,0,1613,1756,FONTANA CANDIDA (MC),41.866938,12.657724,12.657724,41.866938,12.656917,41.868813,12.657724,41.866938
1758,65,{'51': 65},3,1757,32.0,1,0,0,0,1614,1757,SICULIANA/PETTINEO,41.868813,12.656917,12.656917,41.868813,12.655102,41.870262,12.656917,41.868813
7025,65,{'51': 65},3,1758,18.0,1,0,0,0,1615,1758,SICULIANA/TERMINI IMERESE,41.870262,12.655102,12.655102,41.870262,12.653961,41.870576,12.655102,41.870262
1694,66,{'51': 66},3,1759,40.0,1,0,0,0,1616,1759,SICULIANA/ISPICA,41.874881,12.651526,12.651526,41.874881,12.653036,41.872728,12.651526,41.874881
1759,66,{'51': 66},3,1760,26.0,1,0,0,0,1617,1760,SICULIANA,41.876301,12.65051,12.65051,41.876301,12.651526,41.874881,12.65051,41.876301
1762,102,"{'28': 72, '14': 30}",3,1761,29.0,1,0,0,0,1618,1761,GEMONA/LUSEVERA,41.993079,12.482385,12.482385,41.993079,12.485049,41.99393,12.482385,41.993079
1764,30,{'14': 30},3,1762,27.0,1,0,0,0,1619,1762,GEMONA/MONTI VALCHETTA,41.99393,12.485049,12.485049,41.99393,12.485568,41.995386,12.485049,41.99393
1718,72,{'28': 72},3,1762,46.0,1,0,0,0,1619,1762,GEMONA/MONTI VALCHETTA,41.99393,12.485049,12.485049,41.99393,12.489183,41.993871,12.485049,41.99393
1765,177,"{'345': 10, '108': 92, '114': 75}",3,1763,89.0,1,0,0,0,1620,1763,LGT AVENTINO,41.887502,12.480386,12.480386,41.887502,12.479047,41.891057,12.480386,41.887502
6089,30,{'14': 30},3,1764,11.0,1,0,0,0,1621,1764,MONTI VALCHETTA,41.995386,12.485568,12.485568,41.995386,12.48552,41.995759,12.485568,41.995386
1766,167,"{'108': 92, '114': 75}",3,1765,74.0,1,0,0,0,1622,1765,P.ZA MONTE SAVELLO (H),41.891057,12.479047,12.479047,41.891057,12.47512,41.891803,12.479047,41.891057
5567,25,"{'345': 10, '373': 15}",3,1765,15.0,1,0,0,0,1622,1765,P.ZA MONTE SAVELLO (H),41.891057,12.479047,12.479047,41.891057,12.476879,41.891892,12.479047,41.891057
406,177,"{'345': 10, '108': 92, '114': 75}",3,1766,65.0,1,0,0,0,1623,1766,LGT DE' CENCI/ARENULA,41.891803,12.47512,12.47512,41.891803,12.471789,41.892383,12.47512,41.891803
374,87,{'202': 87},3,1766,31.0,1,0,0,0,1623,1766,LGT DE' CENCI/ARENULA,41.891803,12.47512,12.47512,41.891803,12.474793,41.892244,12.47512,41.891803
7813,98,"{'140': 56, '139': 42}",3,1767,49.0,1,0,0,0,1624,1767,CAPUANA/PADULA,41.947709,12.547607,12.547607,41.947709,12.549054,41.950073,12.547607,41.947709
136,162,"{'90': 103, '156': 59}",3,1768,95.0,1,0,0,0,1625,1768,TIBURTINA/VERANO,41.908401,12.529444,12.529444,41.908401,12.535477,41.908064,12.529444,41.908401
929,177,"{'345': 10, '108': 92, '114': 75}",3,1769,74.0,1,0,0,0,1626,1769,LGT TEBALDI/PEROSI,41.896137,12.467017,12.467017,41.896137,12.464827,41.898748,12.467017,41.896137
